Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Diogo Albuquerque,3042.68,423,24,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,da Costa da Luz S.A.,Loja de Roupas,2025-05-13,23:30,Não,926.75,11,Atrasado
Luna Sá,2848.55,976,56,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Macedo,Eletrodomésticos,2025-04-19,09:48,Sim,1355.06,7,Pago
Emanuella Machado,8025.31,580,34,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais Ramos Ltda.,Livraria,2025-08-20,23:35,Não,3111.26,12,Atrasado
Yasmin Ramos,11706.9,782,48,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nogueira da Cruz S/A,Livraria,2025-10-25,22:40,Sim,920.55,9,Pendente
Anna Liz Silva,16547.78,541,22,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Moreira Ribeiro e Filhos,Farmácia,2025-08-21,03:42,Não,597.33,6,Pago
Ana Carolina Viana,21817.0,991,28,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Barbosa S/A,Supermercado,2026-01-11,00:10,Sim,3380.36,3,Pago
Luiza Nogueira,23345.29,691,72,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Costa,Restaurante,2026-02-24,11:03,Não,2834.47,12,Pendente
Matheus Cardoso,2824.26,739,44,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Aparecida S.A.,Farmácia,2026-03-16,10:38,Não,355.14,3,Atrasado
Maria Vitória da Cruz,23506.49,720,50,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Abreu S.A.,Restaurante,2026-02-24,11:39,Não,1957.85,10,Pago
Gustavo Henrique Carvalho,2861.37,896,26,Niterói,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Pacheco Câmara e Filhos,Farmácia,2025-11-16,18:05,Sim,3117.17,6,Pendente
Mariana Ribeiro,13408.87,732,74,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Porto Cardoso S.A.,Eletrodomésticos,2025-06-21,14:19,Sim,557.02,6,Atrasado
Pedro Moura,13307.51,524,55,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Câmara,Supermercado,2025-05-10,01:06,Sim,2829.29,7,Pendente
Fernanda Cavalcante,15404.84,651,33,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Macedo,Livraria,2026-02-07,10:15,Sim,1044.6,12,Pago
Gabriela Campos,11527.04,500,28,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Sousa,Loja de Roupas,2026-01-26,09:19,Não,2010.26,12,Atrasado
Arthur Miguel Rios,13412.81,963,37,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Costela,Livraria,2025-09-28,13:47,Sim,1414.81,8,Pendente
Breno Cavalcante,15780.69,973,45,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Nogueira,Eletrodomésticos,2026-01-04,16:08,Sim,844.5,6,Pendente
Maria Casa Grande,17401.82,897,55,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Moraes,Farmácia,2025-07-31,08:42,Não,2638.43,12,Atrasado
João Lucas Moura,21066.64,800,35,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Lima,Supermercado,2025-11-02,15:08,Sim,807.38,2,Pago
Leandro Jesus,13284.11,889,65,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Sousa,Farmácia,2025-12-13,23:48,Sim,680.57,2,Pago
José Nascimento,5742.77,323,77,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Supermercado,2025-04-15,17:24,Não,420.11,2,Pendente
Emanuel Sousa,15840.08,668,18,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendonça S.A.,Loja de Roupas,2026-02-19,00:59,Não,3226.64,4,Atrasado
Matteo Sales,23632.62,404,56,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cruz,Eletrodomésticos,2026-03-25,04:05,Não,91.85,1,Pendente
Maria Laura Gonçalves,2877.75,362,76,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Sousa - EI,Eletrodomésticos,2026-01-10,01:23,Sim,2965.39,6,Pendente
Paulo Câmara,5873.35,677,37,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ferreira,Loja de Roupas,2026-01-03,19:08,Sim,2268.47,10,Pago
Bento Mendes,10425.44,852,46,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Gonçalves S.A.,Supermercado,2025-09-10,08:33,Não,3124.75,12,Atrasado
Alexia Ramos,19129.04,803,27,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Fogaça,Livraria,2026-03-01,12:30,Sim,2049.03,3,Atrasado
Catarina Castro,8424.81,354,75,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Ferreira e Filhos,Supermercado,2026-02-18,12:37,Não,49.23,1,Atrasado
Murilo Garcia,21306.97,327,67,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida S/A,Livraria,2025-09-12,05:31,Não,1308.8,11,Pago
Mateus Pereira,23751.54,421,49,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Gomes - EI,Livraria,2025-07-17,12:52,Não,3188.23,4,Pendente
Francisco da Costa,7190.06,996,61,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Rios Lima - ME,Restaurante,2026-04-02,15:56,Não,580.6,2,Pendente
Kaique Pereira,2793.01,359,37,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Siqueira,Loja de Roupas,2025-10-10,11:14,Não,3016.2,10,Pendente
Luiz Fernando da Mota,15245.5,903,40,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Porto Ltda.,Eletrodomésticos,2026-04-03,17:07,Não,1978.12,1,Atrasado
Gabrielly Sampaio,22275.69,758,37,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Borges,Farmácia,2026-02-22,17:31,Sim,2902.54,5,Pago
Gustavo Araújo,6060.06,324,78,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Macedo,Restaurante,2025-08-08,18:08,Não,1384.68,8,Pendente
Manuella Silva,22570.09,399,73,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Duarte Nascimento S/A,Supermercado,2025-10-17,10:57,Não,722.79,10,Atrasado
Mathias Pinto,5313.63,549,73,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Barros,Loja de Roupas,2026-02-13,15:57,Não,158.79,3,Pendente
Daniela Sousa,10921.38,843,53,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ramos,Eletrodomésticos,2026-03-10,00:58,Não,766.26,9,Pago
Renan Costa,6048.86,596,69,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Barros,Farmácia,2025-04-17,13:18,Não,2063.59,4,Atrasado
Hadassa Pacheco,7460.23,777,46,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Souza Silveira S.A.,Supermercado,2025-07-31,08:10,Não,1729.54,2,Atrasado
Aurora Vieira,23503.37,448,58,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Albuquerque - ME,Supermercado,2025-11-29,15:43,Sim,2193.56,12,Pago
Maria Isis Garcia,2390.59,743,39,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Eletrodomésticos,2025-06-08,21:10,Sim,1906.92,4,Pendente
Maria Luísa Peixoto,7891.57,382,47,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Borges Mendes S/A,Eletrodomésticos,2026-03-14,01:31,Sim,3364.02,1,Pendente
Ravi Lucca Camargo,23444.42,762,34,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Siqueira Brito Ltda.,Eletrodomésticos,2025-07-08,08:12,Não,386.05,11,Atrasado
Julia Dias,22672.26,352,31,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Camargo - ME,Eletrodomésticos,2025-11-17,15:44,Não,3164.89,4,Pendente
Lorenzo Novaes,19353.36,1000,49,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Mendonça S.A.,Farmácia,2025-08-25,17:48,Não,1012.88,8,Pago
Aurora Teixeira,13113.49,795,75,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Viana S/A,Farmácia,2025-10-20,12:30,Não,690.23,1,Pago
Luiza Viana,17585.56,888,48,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Livraria,2025-04-09,09:20,Não,1886.52,7,Pago
Ágatha Nogueira,16846.04,881,67,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pacheco,Livraria,2025-07-03,23:17,Não,2470.77,4,Pendente
Heitor Pacheco,7503.52,950,75,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Araújo Rodrigues S/A,Eletrodomésticos,2025-08-23,14:55,Sim,1707.35,4,Pendente
Alexia Costela,1878.79,809,72,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Castro S.A.,Livraria,2025-10-02,11:03,Não,1761.29,5,Atrasado
Bella Mendonça,12760.26,665,26,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira S/A,Supermercado,2025-09-05,22:38,Não,3259.02,2,Atrasado
Benjamim da Costa,4313.17,712,71,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Aparecida,Eletrodomésticos,2026-02-21,09:34,Sim,1202.17,3,Atrasado
Maria Luísa Oliveira,9231.98,902,49,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Cassiano,Loja de Roupas,2026-03-28,08:35,Sim,2476.65,5,Pendente
Vitor Hugo Ribeiro,1889.42,837,42,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira e Filhos,Livraria,2025-08-30,05:55,Sim,1062.88,7,Atrasado
Eduardo Costela,17775.29,352,51,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,da Cunha S.A.,Farmácia,2026-02-13,13:48,Não,2251.77,9,Pendente
Davi Miguel Mendonça,8797.16,574,48,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Leão,Eletrodomésticos,2025-11-14,21:17,Não,294.71,1,Pendente
Dom Macedo,5640.23,869,39,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Eletrodomésticos,2025-12-16,19:24,Não,1130.75,5,Atrasado
Ana Clara Sousa,12523.77,429,80,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barros,Farmácia,2026-03-12,10:49,Não,2149.22,12,Pendente
Brayan Freitas,14970.19,968,28,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,Barbosa,Supermercado,2026-01-22,15:27,Não,1112.87,11,Atrasado
Pedro Miguel Santos,8309.18,910,63,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Oliveira Andrade Ltda.,Livraria,2025-07-22,12:15,Não,3263.89,4,Pago
Davi Lucca Albuquerque,13566.95,320,29,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Carvalho,Eletrodomésticos,2025-06-02,08:47,Não,3166.31,10,Pago
Rodrigo Sales,14640.33,451,73,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro,Loja de Roupas,2025-08-17,22:13,Sim,421.58,5,Atrasado
Maria Laura Moreira,13537.49,887,78,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Lopes S/A,Restaurante,2025-07-05,08:07,Sim,1107.51,10,Atrasado
Esther Fogaça,19018.37,538,72,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Correia,Supermercado,2025-08-25,04:23,Não,1183.0,10,Pendente
Vinícius Cardoso,17188.19,544,28,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela Mendes - ME,Supermercado,2025-06-29,00:25,Sim,1937.98,10,Pago
Davi Mendonça,17059.93,437,26,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Freitas S/A,Supermercado,2025-11-05,18:52,Não,651.97,9,Pendente
João Nogueira,19082.02,969,36,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pereira Ramos S/A,Farmácia,2025-08-07,10:52,Não,1586.56,5,Atrasado
Aylla Vieira,12985.84,850,41,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Montenegro,Restaurante,2026-03-31,01:41,Não,1340.4,6,Pendente
Caio Rios,5961.51,312,70,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vargas,Restaurante,2025-12-06,14:42,Sim,2228.73,10,Atrasado
Vitória Andrade,23667.05,323,23,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Ramos,Farmácia,2025-04-09,15:21,Não,2236.53,7,Pago
Murilo da Cunha,9747.08,850,25,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ramos - ME,Restaurante,2025-10-12,16:06,Sim,2382.02,8,Pendente
Bruno Melo,2219.47,862,41,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,da Costa e Filhos,Supermercado,2025-09-06,17:53,Sim,905.86,5,Pendente
Pietra Sá,7116.35,986,62,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Abreu,Restaurante,2025-10-27,11:04,Não,1766.72,9,Pago
Daniela da Cruz,17901.79,702,34,Santos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Freitas Siqueira S/A,Supermercado,2026-02-13,06:14,Não,3040.18,4,Pago
João Lucas da Conceição,19501.42,972,41,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fernandes,Livraria,2025-05-09,04:54,Não,261.37,4,Pendente
Kamilly Vieira,17435.45,355,33,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho - ME,Livraria,2026-02-02,13:51,Não,1978.61,5,Atrasado
Liam Castro,9205.47,868,63,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira - ME,Livraria,2025-07-31,05:23,Não,3227.08,9,Pago
Renan Moura,18276.36,458,34,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Eletrodomésticos,2025-11-12,09:18,Não,2518.4,3,Pendente
João Lucas Freitas,11676.6,553,31,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida,Restaurante,2026-03-16,15:39,Não,929.35,6,Pendente
Thales Peixoto,14515.65,855,56,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Carvalho - EI,Supermercado,2025-08-01,14:20,Não,883.31,3,Atrasado
Juan Mendonça,21666.61,588,56,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Supermercado,2026-03-10,08:08,Não,3237.64,12,Pago
Rafaela da Rocha,12488.33,776,50,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Correia Vieira - ME,Livraria,2026-02-07,10:31,Sim,1345.67,10,Atrasado
Diogo Andrade,12225.12,662,53,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moura Garcia - EI,Restaurante,2026-01-17,10:01,Sim,537.01,5,Pago
Ana Sophia Dias,17218.36,787,30,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Garcia - EI,Eletrodomésticos,2025-09-29,11:49,Não,3312.39,8,Pendente
João Santos,17606.37,803,65,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Correia,Eletrodomésticos,2025-11-28,14:24,Não,2411.04,8,Pago
Anthony Gabriel Correia,3150.65,950,27,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Pimenta,Livraria,2025-12-11,12:09,Não,3099.31,5,Pendente
Mariane Sampaio,2120.5,892,74,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Santos,Eletrodomésticos,2026-01-31,17:58,Sim,2263.91,10,Atrasado
Ravy Silva,8215.98,344,27,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Pereira,Eletrodomésticos,2026-01-05,14:41,Não,2527.61,11,Pendente
Ana Liz da Mata,3084.53,326,56,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Aragão Gonçalves Ltda.,Supermercado,2025-09-19,14:09,Não,2214.4,7,Atrasado
Daniel Porto,9396.08,400,21,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Siqueira Moreira S.A.,Supermercado,2025-07-09,09:30,Não,1131.1,2,Atrasado
Sofia Pimenta,6611.75,763,51,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcante S/A,Restaurante,2026-03-09,12:34,Não,562.83,3,Pago
Maria Eduarda Azevedo,22900.44,812,29,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Moraes,Loja de Roupas,2025-06-01,17:08,Sim,2071.23,10,Pendente
Pedro Cunha,3328.68,720,70,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Castro S/A,Loja de Roupas,2025-10-24,16:01,Não,2376.08,4,Pago
Davi Lucas Guerra,24022.24,496,46,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Leão,Farmácia,2025-06-26,16:55,Não,2151.53,1,Pago
Lunna Casa Grande,4922.34,301,57,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Silva Barros S.A.,Farmácia,2025-09-09,06:16,Não,386.92,11,Pago
Daniel da Cunha,15818.81,997,65,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti S/A,Farmácia,2025-04-24,10:55,Não,234.2,3,Pago
Maria Laura Lopes,21594.9,446,62,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Lopes,Supermercado,2025-11-15,00:11,Sim,802.14,5,Pago
Pedro Henrique Vieira,14441.89,756,48,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Pires,Eletrodomésticos,2025-11-12,19:42,Não,56.0,1,Pendente
Oliver Sales,2131.77,666,56,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,da Paz,Loja de Roupas,2026-02-18,16:31,Não,1995.91,5,Pago
Isadora Ramos,7565.99,710,29,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Farmácia,2025-11-11,07:03,Não,1955.02,1,Pago
André Andrade,3338.1,976,52,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Pastor,Livraria,2025-06-13,02:41,Não,1475.74,3,Atrasado
Leandro Silva,3359.27,424,77,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Peixoto Ltda.,Eletrodomésticos,2025-12-28,12:26,Sim,1523.03,4,Pago
Davi Lucca Pacheco,6314.41,579,36,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias,Supermercado,2025-05-09,06:13,Não,2845.09,2,Pago
Emanuella Peixoto,19751.81,342,71,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Cirino - EI,Supermercado,2025-05-15,09:03,Não,3029.85,12,Pago
Arthur Miguel Sá,7009.94,796,33,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira,Restaurante,2025-09-07,02:57,Sim,191.59,2,Atrasado
Mariane Melo,5400.06,480,75,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Azevedo,Eletrodomésticos,2025-10-14,01:25,Não,2778.54,12,Pendente
Sophie Aragão,9829.88,472,40,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro,Livraria,2025-07-11,11:10,Não,3246.93,3,Pago
João Vitor das Neves,22118.24,685,26,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Guerra,Farmácia,2025-06-24,17:32,Não,2897.18,12,Pendente
João Felipe Cardoso,23755.31,684,53,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes,Restaurante,2025-07-19,10:57,Sim,1954.52,6,Pago
Luísa Araújo,1804.36,302,49,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sá,Livraria,2025-07-07,14:27,Não,1182.11,4,Atrasado
Ravi Lucca Machado,24523.02,509,71,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Aragão,Loja de Roupas,2025-09-24,11:20,Não,1242.21,1,Atrasado
Antonella Martins,11850.61,902,73,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida,Eletrodomésticos,2025-05-30,04:37,Não,766.83,9,Pago
Caroline Albuquerque,20462.12,890,29,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Viana da Luz e Filhos,Eletrodomésticos,2025-05-09,05:34,Não,1328.25,4,Pendente
