Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Evelyn Camargo,8191.33,993,78,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias,Supermercado,2026-02-02,16:11,Não,3092.19,3,Pago
Miguel da Mota,12657.32,842,34,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Borges Rocha S.A.,Loja de Roupas,2025-12-15,17:04,Não,2228.64,7,Atrasado
Gael Santos,19108.12,778,63,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Nascimento,Farmácia,2025-08-12,00:00,Não,183.08,8,Atrasado
Enzo Jesus,11378.99,760,59,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Campos e Filhos,Supermercado,2025-06-19,08:28,Não,882.47,10,Pago
Amanda Sampaio,2343.58,312,37,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes,Livraria,2026-02-11,19:24,Não,323.31,3,Pago
Laís Pires,20808.84,782,38,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima,Loja de Roupas,2025-11-19,09:59,Não,3240.3,2,Pago
Maria Isis Câmara,2352.79,519,26,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Rodrigues,Supermercado,2025-09-23,11:43,Não,2124.15,3,Pago
Isaac Andrade,10627.44,740,50,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro e Filhos,Eletrodomésticos,2026-02-05,06:20,Não,3433.28,7,Atrasado
Vitor Gabriel da Paz,21966.38,621,47,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz,Supermercado,2026-02-01,20:48,Sim,1636.77,11,Atrasado
Hellena Vasconcelos,16660.26,631,44,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Oliveira Freitas S.A.,Farmácia,2025-07-24,15:31,Não,707.81,9,Atrasado
Raul Porto,7689.1,827,80,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Albuquerque,Loja de Roupas,2025-10-25,09:24,Sim,2795.32,6,Pago
Antonella Fonseca,12822.19,704,65,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Rocha,Loja de Roupas,2025-12-12,15:41,Não,311.21,4,Pago
Sophie Nunes,11321.08,877,36,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nogueira S/A,Restaurante,2026-02-21,10:27,Sim,1683.73,2,Pago
Isabel Fogaça,3217.51,321,79,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra,Livraria,2025-12-03,11:15,Não,1129.98,5,Pendente
Eloá Sá,3775.88,725,48,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fonseca Correia - EI,Eletrodomésticos,2025-08-25,18:57,Não,1857.88,5,Atrasado
Alexandre Cavalcanti,10959.85,737,71,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cardoso,Farmácia,2025-04-09,04:32,Não,550.93,10,Atrasado
Rael Gomes,24117.49,532,26,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Siqueira,Livraria,2025-09-26,13:14,Não,552.69,12,Pendente
Cecília Azevedo,10842.66,474,65,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,das Neves Pinto Ltda.,Livraria,2025-08-11,08:50,Não,1023.41,3,Pendente
Bruna Vargas,12051.74,376,27,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,das Neves,Farmácia,2026-02-20,03:33,Não,2981.71,6,Atrasado
Ísis da Cunha,6781.23,618,33,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz Sales e Filhos,Supermercado,2025-12-16,11:49,Não,2999.31,9,Atrasado
Ana Laura Costela,2554.06,521,71,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque Mendonça Ltda.,Restaurante,2025-06-03,14:12,Não,2434.81,3,Atrasado
Mathias Vieira,22967.19,731,21,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira,Supermercado,2025-11-05,12:05,Não,1406.19,10,Pago
Amanda Montenegro,6497.5,664,48,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ribeiro Garcia S.A.,Eletrodomésticos,2025-05-02,13:00,Não,736.08,10,Pago
Gabriel Cardoso,13976.87,389,57,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida,Farmácia,2025-08-05,00:36,Não,1347.67,4,Atrasado
Breno Correia,14747.42,962,18,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Pereira,Loja de Roupas,2026-03-27,07:35,Não,3052.34,11,Pago
Bárbara Borges,9013.43,493,66,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Jesus,Farmácia,2025-07-28,15:45,Não,1204.42,4,Pendente
Ísis Moraes,23835.61,627,35,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Supermercado,2025-12-30,11:26,Não,27.3,1,Atrasado
Juliana da Conceição,10346.73,753,57,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira Vargas e Filhos,Restaurante,2025-06-04,22:12,Não,1693.59,1,Pendente
Cecília Marques,13010.64,496,33,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,Castro,Farmácia,2025-09-15,13:42,Não,2198.83,8,Pago
Vicente Campos,8792.53,929,71,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida,Livraria,2025-04-19,17:41,Sim,1355.09,3,Pago
Benjamim Almeida,9895.71,608,66,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Sousa,Loja de Roupas,2026-02-22,16:53,Sim,695.9,10,Pendente
Rael Novais,19575.92,819,71,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Cunha,Eletrodomésticos,2025-05-04,07:36,Sim,2985.54,11,Pendente
Kevin Nascimento,20379.02,312,27,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Peixoto Ltda.,Supermercado,2025-07-27,14:43,Sim,2701.01,11,Atrasado
Valentina Fonseca,11229.76,631,77,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Santos,Restaurante,2025-06-12,08:18,Não,1520.09,11,Pendente
José Pedro Siqueira,6272.23,367,66,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Jesus S.A.,Loja de Roupas,2025-07-15,23:26,Não,1647.98,4,Pago
Ana Borges,12755.72,372,70,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pires Ferreira e Filhos,Farmácia,2025-07-31,07:52,Não,1033.0,11,Pago
Luna Camargo,20264.71,325,30,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Martins,Eletrodomésticos,2025-12-13,20:03,Sim,2717.97,8,Atrasado
Luiza Ferreira,13459.5,762,48,Niterói,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,da Paz,Eletrodomésticos,2025-09-08,08:50,Não,1605.23,7,Atrasado
Paulo Lima,8235.58,669,42,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Farias S.A.,Restaurante,2025-06-28,05:17,Sim,1065.88,6,Pendente
Valentina Jesus,9702.7,506,18,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,da Rosa Mendes Ltda.,Restaurante,2025-09-15,16:05,Não,2160.22,10,Pendente
João Garcia,16706.71,586,64,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes Araújo e Filhos,Supermercado,2025-12-30,13:22,Não,3097.67,3,Atrasado
Isaac Rodrigues,6744.76,554,76,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Monteiro S/A,Supermercado,2025-08-15,12:21,Não,1007.86,5,Pendente
Alice Guerra,19133.26,522,56,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Mendes Araújo S/A,Supermercado,2026-03-28,13:55,Sim,2514.03,2,Pago
Melissa Montenegro,6314.84,530,56,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Restaurante,2025-09-17,09:18,Não,3144.18,7,Pago
Maria Júlia Guerra,12892.06,796,73,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Nunes,Restaurante,2025-04-16,14:37,Não,717.29,1,Pendente
Valentim Gomes,19345.44,598,38,São Paulo,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Sousa,Livraria,2025-12-29,18:22,Não,2993.97,7,Pendente
Luiz Miguel Andrade,3391.36,564,80,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Siqueira Fogaça e Filhos,Farmácia,2026-04-08,21:25,Não,398.16,4,Pago
Erick Costa,22371.91,764,71,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Rezende - EI,Loja de Roupas,2025-09-09,14:07,Não,2851.43,7,Pendente
Stella Montenegro,11469.84,725,19,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Aparecida,Supermercado,2025-08-18,23:48,Não,1944.31,11,Atrasado
Stella Lopes,16772.39,884,76,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Costa,Supermercado,2025-05-21,18:23,Não,544.52,1,Atrasado
Maria Luiza Martins,18119.13,784,43,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira Campos Ltda.,Loja de Roupas,2025-09-23,16:39,Não,713.31,8,Pendente
João Guilherme Campos,3718.75,820,38,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,da Mata,Livraria,2025-08-19,08:39,Não,297.98,7,Atrasado
Juliana Moura,17534.44,954,67,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,da Rosa - EI,Eletrodomésticos,2025-05-26,16:18,Não,305.42,3,Pendente
Fernanda Pires,14650.61,979,34,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Câmara,Eletrodomésticos,2026-01-04,16:11,Sim,1974.78,9,Pago
Arthur Gabriel Aparecida,19325.78,365,73,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Sampaio,Supermercado,2025-07-30,08:50,Não,361.42,12,Pendente
Valentim Montenegro,3786.73,302,61,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Leão,Restaurante,2025-07-10,01:54,Não,317.97,3,Pendente
Lucas Gabriel Rodrigues,19752.57,543,75,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Câmara Almeida e Filhos,Eletrodomésticos,2025-05-24,13:08,Sim,1286.39,7,Pago
Augusto Pastor,24078.22,752,36,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Montenegro,Farmácia,2026-01-10,13:24,Sim,1520.05,10,Pago
Thales Moura,8338.18,922,26,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Cirino,Eletrodomésticos,2025-08-03,16:51,Sim,2309.3,7,Pendente
Vinícius Azevedo,24984.55,827,54,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Rezende Porto e Filhos,Farmácia,2025-08-26,15:20,Não,269.47,11,Atrasado
Enrico Cirino,10770.0,861,79,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira e Filhos,Livraria,2025-07-08,10:27,Não,3259.9,11,Atrasado
Apollo Camargo,3474.39,332,68,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pacheco Freitas e Filhos,Farmácia,2025-06-04,00:04,Não,3029.12,2,Pendente
Ana Laura Alves,21431.52,523,54,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Abreu - EI,Loja de Roupas,2025-09-10,17:29,Não,997.28,7,Atrasado
Emanuel Alves,8510.28,697,51,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão,Livraria,2025-06-18,14:08,Não,2994.91,9,Pendente
Alice da Mata,3810.57,401,39,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pacheco,Restaurante,2026-01-02,02:39,Não,3467.52,1,Pago
Sophia Nascimento,10668.71,500,71,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Abreu S.A.,Livraria,2025-07-04,11:04,Não,1703.92,1,Pago
José Silva,6562.86,645,61,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Vasconcelos,Farmácia,2025-12-11,14:08,Não,1800.07,9,Atrasado
Pedro Lucas Fernandes,17113.95,532,36,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Livraria,2025-09-01,15:13,Não,481.01,9,Pago
Miguel Cardoso,11699.29,987,65,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Barros S.A.,Supermercado,2026-01-16,23:38,Não,1023.88,7,Pendente
Clarice Pacheco,3453.36,453,64,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Oliveira da Conceição S/A,Farmácia,2025-10-28,20:48,Não,3096.93,7,Pendente
João Guilherme Leão,19783.58,839,24,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Siqueira S/A,Livraria,2026-03-25,14:33,Não,58.1,1,Pago
Asafe Sousa,15490.99,612,40,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cunha,Loja de Roupas,2025-08-29,08:45,Não,2191.14,1,Pendente
Esther Rodrigues,20316.22,311,74,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,da Rosa,Eletrodomésticos,2025-08-28,17:58,Não,1765.77,4,Pendente
Eduarda Almeida,12900.64,596,73,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Moura Ltda.,Eletrodomésticos,2026-03-13,11:59,Não,253.22,7,Pendente
Alexandre Nogueira,12867.61,964,53,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Melo,Supermercado,2025-12-09,18:51,Não,296.79,4,Pago
Heitor Andrade,3547.42,300,34,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes Cavalcanti S.A.,Loja de Roupas,2026-03-09,06:12,Não,1731.05,2,Atrasado
Emanuel Rodrigues,21656.11,784,71,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Camargo Jesus Ltda.,Farmácia,2025-08-04,16:14,Não,1939.13,4,Pago
Luiz Gustavo Cardoso,3525.06,516,38,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Ramos Moraes - EI,Supermercado,2025-11-11,18:08,Não,1014.07,7,Pago
Isaque da Mata,6138.86,571,31,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,da Paz,Loja de Roupas,2025-09-02,09:23,Não,3404.27,11,Atrasado
Ana Lívia Rezende,14347.81,676,43,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Rios,Loja de Roupas,2025-08-19,00:23,Não,153.58,4,Atrasado
Anthony Gabriel Gomes,15333.61,721,37,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Marques S/A,Supermercado,2025-09-23,03:20,Não,2793.99,3,Pendente
Letícia Aragão,11242.42,468,69,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito,Eletrodomésticos,2025-12-19,20:32,Não,1067.6,3,Atrasado
Mateus Dias,21817.75,876,59,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,da Mata da Mata S/A,Livraria,2025-06-26,00:25,Não,122.43,2,Atrasado
Eduarda Machado,23780.54,386,65,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,Ferreira,Supermercado,2025-06-18,09:30,Não,49.83,1,Pago
Gustavo Henrique Sampaio,15941.65,524,25,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Alves S.A.,Eletrodomésticos,2025-05-31,19:01,Sim,2403.42,2,Pago
Brenda Vargas,8188.93,544,19,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira,Loja de Roupas,2025-10-17,11:55,Não,963.24,1,Pendente
Cecília Sá,17457.61,772,47,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Carvalho - EI,Livraria,2025-06-03,15:27,Não,1162.63,10,Pendente
Igor Aragão,4441.75,525,27,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Teixeira S/A,Restaurante,2025-11-14,16:01,Não,1505.25,6,Pendente
Luísa Sampaio,21284.7,856,35,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra,Supermercado,2025-08-06,23:02,Não,1860.84,5,Pendente
Evelyn Martins,2815.27,997,40,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nogueira,Restaurante,2026-03-11,13:57,Não,1726.38,4,Pago
Sophie Melo,2776.19,738,56,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Mota,Livraria,2025-07-10,12:31,Não,945.49,11,Pendente
Marina Silveira,9683.17,962,42,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Aparecida,Restaurante,2026-03-31,11:06,Não,981.55,1,Pago
Léo Cirino,14995.61,727,62,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fernandes - EI,Livraria,2025-05-30,05:04,Não,2060.83,6,Pago
Alice Moura,22163.04,306,25,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Machado S.A.,Supermercado,2025-11-27,15:37,Não,856.71,12,Pago
Stella Moreira,2625.85,768,61,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura,Supermercado,2025-09-29,11:00,Não,2640.97,8,Pendente
Isabela Fonseca,22655.47,513,26,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Novais,Eletrodomésticos,2026-03-23,17:00,Não,1744.64,7,Pago
Caio Alves,2649.25,409,61,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moraes - EI,Supermercado,2025-12-29,05:45,Não,1225.11,5,Atrasado
Vitor Campos,8902.76,302,72,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cassiano Sá - EI,Supermercado,2026-03-04,10:24,Não,954.62,3,Pago
Benjamim da Mota,11816.15,783,72,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Vieira,Farmácia,2025-12-14,16:56,Sim,3269.88,8,Pendente
Luiz Fernando Pinto,9507.68,602,32,Niterói,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Sá,Livraria,2025-05-08,19:52,Não,873.35,6,Pendente
Stella Sá,17846.06,339,33,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ferreira,Livraria,2025-10-26,22:03,Sim,1874.23,12,Atrasado
Maria Cecília Lopes,13911.0,823,39,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Casa Grande,Loja de Roupas,2025-05-12,16:12,Não,509.56,3,Pendente
Maria Vitória Cunha,6366.16,570,40,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Costa,Farmácia,2025-09-19,13:15,Não,1305.48,9,Pendente
João Miguel Alves,9648.39,896,35,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira,Restaurante,2025-11-22,11:16,Sim,3347.99,6,Pendente
Ian Marques,14992.43,911,33,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Freitas S.A.,Eletrodomésticos,2025-04-28,12:45,Não,805.23,4,Pendente
Bruno Almeida,7773.4,642,62,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Machado - EI,Restaurante,2025-12-15,17:06,Não,2548.75,9,Pago
Allana das Neves,5950.65,779,29,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Aragão S/A,Eletrodomésticos,2026-02-21,11:27,Sim,208.23,5,Pendente
Breno Pereira,17807.33,766,33,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Abreu,Supermercado,2025-09-01,11:25,Não,549.41,12,Pago
Ana Cecília Campos,19022.2,619,44,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão,Livraria,2026-03-07,18:16,Sim,1026.83,2,Pendente
Lara Silva,16302.95,876,64,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ribeiro,Supermercado,2025-11-24,05:04,Não,2960.01,12,Pago
Isabel Gomes,24108.43,990,34,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcanti,Supermercado,2025-09-16,12:48,Não,2867.87,6,Pendente
Caroline Montenegro,10827.33,473,45,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Vasconcelos Dias S/A,Eletrodomésticos,2025-07-14,12:04,Não,2855.86,8,Pago
